Chuyên khoa,URL,Title
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-tay-chan-mieng-co-ngua-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/lam-gi-khi-tre-bi-den-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/canh-bao-ve-viem-gan-cap-tinh-nang-khong-ro-nguyen-nhan-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/be-bi-tao-bon-nen-uong-thuoc-gi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/viem-gan-cap-tinh-va-nhiem-virus-adenovirus-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/bieng-tam-ly-o-tre-em-dieu-tri-nhu-nao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cac-yeu-kich-thich-tre-so-sinh-bi-trao-nguoc-da-day-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-tieu-chay-co-nen-ca-rot-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/suc-manh-phat-trien-cua-tre-5-6-tuoi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tam-quan-trong-cua-viec-choi-gia-vo-o-tre-vi,"Tầm quan trọng của việc chơi giả vờ ở trẻChơi giả vờ ở trẻ (chơi mô phỏng) thể hiện qua việc trẻ bắt chước các hành động/âm thanh từ những hoạt động thường ngày và chuyển vào hoạt động chơi của mình. Đây là mức độ chơi cao nhất, thể hiện khả năng xã hội, tính sáng tạo và trí tượng của trẻ theo những cách khác nhau.Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/tao-dong-luc-hoc-cho-tre-co-nhu-cau-dac-biet-nhu-nao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tam-ly-tre-day-thi-rat-phuc-tap-cha-me-can-kien-nhan-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-tieu-chay-uong-nuoc-gung-duoc-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-phong-tranh-benh-viem-duong-ho-hap-o-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/nguyen-nhan-nao-dan-den-benh-viem-duong-ho-hap-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/lam-nao-giup-tre-tu-ky-giao-tiep-hieu-qua-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-7-thang-di-ngoai-may-lan-la-binh-thuong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cac-dau-hieu-viem-gan-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-so-sinh-bi-tieu-chay-sui-bot-co-nguy-hiem-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-tay-chan-mieng-nen-tam-la-gi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tao-co-hoi-cho-tre-tu-ky-giao-tiep-trong-hoat-dong-hang-ngay-nhu-nao-vi,"Tạo cơ hội cho trẻ tự kỷ giao tiếp trong hoạt động hằng ngày như thế nào?Mỗi trẻ tự kỷ giao tiếp bằng những cách thức khác nhau: Sử dụng lời nói, kéo tay, cũng có trẻ chỉ khóc, ăn vạ... Làm thế nào tạo ra và tận dụng các tình huống giao tiếp hằng ngày để dạy trẻ tự kỷ sử dụng ngôn ngữ hiệu quả trong giao tiếp?Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/tre-14kg-uong-ha-sot-bao-nhieu-mg-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/lam-sao-de-tre-nhanh-het-tho-lo-mui-xanh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-hay-giat-minh-khi-bi-tay-chan-mieng-co-phai-do-bien-chung-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/dac-diem-cua-sot-do-benh-tay-chan-mieng-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-phong-ngua-di-ung-phan-hoa-va-long-thu-cho-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cham-soc-suc-khoe-khi-tre-di-du-lich-nuoc-ngoai-nhu-nao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/be-7-thang-bao-nhieu-ml-chao-la-du-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/bieng-sinh-ly-o-tre-2-thang-tuoi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/viem-gan-bung-phat-o-tre-em-co-lien-quan-den-adenovirus-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/luong-sua-cho-be-5-thang-tuoi-bao-nhieu-la-du-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-moc-rang-ham-co-dau-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tac-hai-bo-sung-du-vitamin-d-o-tre-so-sinh-vi,"Tác hại bổ sung dư vitamin D ở trẻ sơ sinhVitamin D là loại vitamin có vai trò quan trọng trong việc quá trình hình thành và phát triển xương chắc khỏe. Đây cũng là loại vitamin có công dụng tốt giúp tăng cường sức khỏe hệ miễn dịch của trẻ. Tuy nhiên, vitamin D là loại vitamin tan trong dầu, khi bổ sung quá liều lượng sẽ không tự đào thải mà tích lũy tại các mô mỡ trong cơ thể. Ở nồng độ cao, vitamin D có thể gây ra tình trạng ngộ độc nghiêm trọng. Do đó, việc bổ sung dư vitamin D ở trẻ sơ sinh cần được chú ý, tránh gây hậu quả nghiêm trọng.Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/be-mut-tay-nhung-khong-chiu-bu-phai-lam-sao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tuoi-day-thi-uong-sua-dau-nanh-co-tot-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/ham-luong-thuoc-ha-sot-cho-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-day-thi-bi-mun-co-tu-het-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-chua-ho-co-dom-cho-tre-so-sinh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cho-be-uong-canxi-corbiere-trong-bao-lau-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/giup-tre-van-dong-trong-mua-dich-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/phong-benh-giao-mua-xuan-he-cho-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-so-sinh-hay-le-luoi-va-nhai-mieng-co-binh-thuong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tram-cam-o-tre-em-hau-covid-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-em-beo-phi-de-gay-benh-gi-vi,"Trẻ em béo phì dễ gây bệnh gì?Thừa cân béo phì ở trẻ em là sự tích tụ mỡ bất thường quá mức làm ảnh hưởng đến sức khỏe của cả bé trai lẫn bé gái mắc phải. Đây chính là vấn đề nhức nhối thách thức đến sức khỏe cộng đồng toàn cầu. Hiện nay, tỷ lệ trẻ em béo phì ở Việt Nam đang có xu hướng tăng nhanh chóng trong thập kỷ qua, đặc biệt là ở khu vực thành phố dẫn tới những nguy cơ tiềm ẩn về các bệnh nguy hiểm liên quan.Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/thay-tre-thu-dam-cha-me-can-lam-gi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/ve-sinh-ron-tai-mui-mat-cho-tre-so-sinh-dung-cach-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/dinh-duong-cho-tre-bi-di-ngoai-phan-song-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/hau-qua-cua-tao-bon-keo-dai-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/meo-nho-cung-con-hoc-noi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/omega-3-co-tac-dung-gi-cho-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/day-thi-o-nam-gioi-ket-thuc-khi-nao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-kich-thich-tre-so-sinh-di-ngoai-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/vung-kin-cua-tre-so-sinh-co-chat-mau-trang-co-can-di-kham-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cdc-dang-dieu-tra-benh-viem-gan-khong-ro-nguyen-nhan-o-tre-em-vi,"CDC đang điều tra bệnh viêm gan không rõ nguyên nhân ở trẻ emHiện tại, trên thế giới đang ghi nhận các ca bệnh viêm gan ở trẻ em không rõ nguyên nhân. Các nguyên nhân gây viêm gan phổ biến như virus viêm gan A, B, C, D và E đều không được phát hiện tại những ca bệnh này. Cùng với các tổ chức quốc tế như WHO, CDC Mỹ thì Cục Y tế dự phòng nước ta - CDC cũng đang tiến hành điều tra bệnh viêm gan ở trẻ em không rõ nguyên nhân.Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/luu-y-khi-dung-thuoc-air-x-cho-tre-so-sinh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-non-sau-khi-uong-thuoc-co-nen-uong-lai-lieu-moi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/co-nen-dung-thuoc-chong-non-cho-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/su-dung-am-nhac-tri-lieu-de-phat-trien-ky-nang-bat-chuoc-cua-tre-tu-ky-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/lieu-dung-ventolin-khi-dung-cho-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/nhung-hieu-lam-ve-viec-hoc-noi-cua-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/thong-tin-can-biet-ve-benh-sarcoma-ewing-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/co-nen-dung-thuoc-nhuan-trang-cho-tre-tao-bon-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-so-sinh-thang-thu-2-tang-bao-nhieu-kg-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-so-sinh-sau-khi-rung-ron-bi-chay-dich-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/bung-keu-oc-oc-o-tre-so-sinh-vi,"Bụng kêu ọc ọc ở trẻ sơ sinhHiện tượng bụng kêu ọc ọc ở trẻ sơ sinh thường gặp ở giai đoạn đầu sau sinh và khiến nhiều cha mẹ lo lắng. Vậy hiện tượng này có nguy hiểm không, nguyên nhân và cách xử trí như thế nào? Cùng tìm lời đáp qua chia sẻ của bài viết dưới đây.Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-tang-dong-giam-chu-y-co-chua-duoc-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/lam-ban-tam-su-voi-con-khi-day-thi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/gioi-thieu-va-huong-dan-mot-so-dung-cu-de-van-dong-theo-nhac-cho-tre-tu-ky-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-day-thi-can-bo-sung-gi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-5-tuoi-nho-rang-duoc-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-day-thi-can-bao-nhieu-canxi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-ho-nen-nam-quat-hay-dieu-hoa-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/dau-hieu-viem-ket-mac-di-ung-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/vitamin-e-co-dung-duoc-cho-tre-so-sinh-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/canh-giac-loet-mieng-trong-tay-chan-mieng-o-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-tay-chan-mieng-co-kieng-gio-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-cum-co-trieu-chung-gi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cac-giai-doan-cua-viem-tai-giua-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/co-duoc-dung-kem-su-bac-boi-tay-chan-mieng-cho-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/benh-tay-chan-mieng-hay-xay-ra-o-do-tuoi-nao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-xu-ly-khi-rang-sua-cua-tre-bi-mon-mun-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/lap-ke-hoach-cham-soc-tre-tay-chan-mieng-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/trinh-tu-thay-rang-sua-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/nho-rang-sua-chua-lung-lay-co-dau-khong-vi,"Nhổ răng sữa chưa lung lay có đau không?Răng sữa đóng một vai trò quan trọng trong quá trình phát triển của vị trí răng vĩnh viễn nối tiếp. Nếu nhổ răng sữa chưa lung lay hay nhổ răng quá sớm hoặc giữ nguyên vị trí quá lâu có thể ảnh hưởng xấu đến hình thức mọc và sự sắp xếp của răng vĩnh viễn sau đó. Vì vậy, điều quan trọng là cha mẹ phải nói chuyện với bác sĩ chuyên khoa trước khi đưa ra bất kỳ quyết định nào về việc nhổ răng sữa cho bé tại nhà.Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/cach-giam-ngua-cho-tre-khi-bi-tay-chan-mieng-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-ve-sinh-tai-khi-bi-viem-tai-giua-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/nho-rang-sua-som-co-anh-huong-gi-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-nho-rang-sua-bang-chi-co-toan-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tac-dung-cua-te-bao-goc-tuy-rang-sua-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/luu-tru-te-bao-goc-tuy-rang-sua-bang-cach-nao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/su-khac-biet-giua-te-bao-goc-mau-cuong-ron-va-tuy-rang-la-gi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/ma-icd-benh-tay-chan-mieng-va-dac-diem-sinh-ly-cua-benh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/khi-nao-can-xet-nghiem-phan-cho-be-vi,"Khi nào cần xét nghiệm phân cho bé?Xét nghiệm phân là xét nghiệm phổ biến, thường quy và được sử dụng trong việc chẩn đoán những bệnh lý về đường tiêu hóa, đặc biệt là đối tượng trẻ nhỏ, trẻ sơ sinh. Vậy khi nào cần xét nghiệm phân cho bé, người nhà cần lưu ý những gì?Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/nhung-bieu-hien-canh-bao-sot-xuat-huyet-o-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-di-ngoai-ra-mau-nhay-co-phai-bi-nhiem-khuan-duong-ruot-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/roi-loan-dong-mau-o-tre-so-sinh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/dau-dau-chong-mat-o-tre-em-khi-nao-la-bat-thuong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/chua-chay-mu-tai-o-tre-em-nao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/be-gai-10-tuoi-da-co-kinh-nguyet-lieu-con-cao-duoc-nua-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/nguy-co-ngong-o-tre-bi-ngan-luoi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-kawasaki-de-mac-benh-mach-vanh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/dau-hieu-benh-viem-da-khop-dang-thap-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/rang-thua-o-tre-em-co-gay-hai-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-viem-tai-giua-kieng-gi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/viem-noi-tam-mac-nhiem-khuan-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/quan-sat-hinh-anh-viem-loi-o-tre-so-sinh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-sot-cao-tay-chan-lanh-co-nguy-hiem-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/luu-y-khi-dung-thuoc-propranolol-40mg-dieu-tri-u-mau-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/canh-giac-viem-da-co-dia-o-tre-em-khi-giao-mua-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/khop-can-nguoc-o-tre-em-phai-dieu-tri-nao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cac-dau-hieu-ung-thu-da-day-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/dung-chu-quan-khi-tre-kho-tho-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/phong-ngua-bien-chung-sot-xuat-huyet-cho-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/phac-do-dieu-tri-tay-chan-mieng-moi-nhat-cua-bo-y-te-vi,"Phác đồ điều trị tay chân miệng mới nhất của Bộ Y tếĐiều trị chân tay miệng cần có phác độ cụ thể để đảm bảo hiệu quả. Để hiểu rõ về điều trị chân tay miệng bạn có thể tham khảo một số thông tin về chẩn đoán, điều trị bệnh. Bài viết sau đây xin chia sẻ đến bạn phác đồ điều trị tay chân miệng Bộ Y tế.Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/tre-mac-tay-chan-mieng-noi-mun-nuoc-nhieu-co-sao-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-viem-tai-giua-co-nen-di-boi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tai-sao-rang-sua-chua-rung-da-moc-rang-moi-vi,"Tại sao răng sữa chưa rụng đã mọc răng mới?Trẻ em sẽ bắt đầu rụng răng sữa vào khoảng 4 hoặc 5 tuổi và quá trình đó có thể tiếp tục trong vài năm tiếp theo. Thông thường, giai đoạn này có đến 2 quá trình đan xen với nhau là rụng răng sữa và mọc răng vĩnh viễn. Vậy phải làm thế nào nếu răng sữa không rụng răng vĩnh viễn đã mọc? Sự xuất hiện này đôi khi được gọi là ""răng cá mập"" hoặc ""răng sau răng"".Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/viem-phe-quan-phoi-khong-dac-hieu-la-gi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-viem-duong-ho-hap-tren-co-can-dung-khang-sinh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/vi-sao-tre-duoi-6-thang-tuoi-khong-can-uong-them-nuoc-loc-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tinh-hoan-ben-ben-nho-o-tre-so-sinh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-tieu-chay-co-nen-trung-ga-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/nhom-khang-sinh-dieu-tri-viem-duong-ho-hap-duoi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/luu-y-dung-thuoc-chong-co-cho-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-so-sinh-doi-bu-qua-nhieu-co-bat-thuong-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/luu-y-khi-dung-thuoc-sat-trung-ron-cho-tre-so-sinh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tam-nang-cho-tre-den-may-thang-tuoi-co-dung-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-so-sinh-khong-tang-can-trong-thang-dau-co-bat-thuong-khong-vi,"Trẻ sơ sinh không tăng cân trong tháng đầu có bất thường không?Tất cả các em bé đều phát triển ở các tốc độ khác nhau. Đối với hầu hết, tăng trưởng sau khi sinh là nhanh chóng và dễ dàng. Nhưng một số bé không tăng cân nhanh như mong đợi, mặc dù bé không kén ăn. Không ít phụ huynh lo sợ về việc bé sơ sinh tháng đầu không tăng cân có thể dẫn đến các vấn đề như chậm phát triển, dễ bị nhiễm trùng.Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/u-kinh-dem-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/dau-hieu-tay-chan-mieng-nhe-giai-doan-moi-chom-mac-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/dau-hieu-khoi-benh-tay-chan-mieng-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/duong-go-sau-dau-tre-so-sinh-co-can-luu-y-gi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/nhan-biet-tre-so-sinh-bi-lac-mat-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/nhung-linh-vuc-phat-trien-can-luu-y-o-tre-1-tuoi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/be-di-ung-dam-sua-bo-me-nen-gi-vi,"Bé dị ứng đạm sữa, bò mẹ nên ăn gì?Dị ứng đạm sữa bò hay gặp ở trẻ em, đặc biệt là trẻ sinh non, trẻ ăn sữa ngoài, trẻ phải dùng kháng sinh sớm trong 6 tháng đầu hay trẻ có tiền sử gia đình có người bị dị ứng. Bài viết dưới đây sẽ cung cấp thông tin bé dị ứng đạm sữa bò mẹ nên ăn gì hay kiêng gì?Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/lam-gi-khi-be-1-thang-tuoi-hay-khoc-dem-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/dieu-tri-viem-gan-b-o-tre-so-sinh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/meo-chua-tieu-chay-cho-tre-so-sinh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/co-chua-viem-tai-giua-ma-khong-can-dung-khang-sinh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/co-phai-rua-mui-sai-cach-gay-viem-tai-giua-cho-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-test-di-ung-dam-sua-bo-cho-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/noi-soi-da-day-o-tre-em-co-anh-huong-gi-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/can-cho-tre-1-tuoi-van-dong-nhu-nao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-thuc-giao-tiep-phu-hop-voi-tre-em-tu-giai-doan-1-tuoi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/nguyen-nhan-tre-so-sinh-bi-viem-tai-giua-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/vi-sao-tre-nen-ngu-som-de-tang-chieu-cao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/huong-dan-cach-nho-rang-sua-cho-be-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/kha-nang-van-dong-tay-cua-tre-1-tuoi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-bao-quan-rang-sua-sau-khi-nho-de-lay-te-bao-goc-vi,"Cách bảo quản răng sữa sau khi nhổ để lấy tế bào gốcTế bào gốc nha khoa gần đây đã trở thành một trong những lĩnh vực được nghiên cứu rộng rãi. Tuy nhiên, khi lựa chọn thực hiện ứng dụng này, việc biết cách bảo quản răng sữa để lấy tế bào gốc sẽ ảnh hưởng rất nhiều vào thành công của liệu pháp trong tương lai.Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/sau-khi-rang-sua-nho-xong-nen-lam-gi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/benh-viem-tai-giua-o-tre-em-co-nguy-hiem-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/viem-phe-quan-phoi-la-gi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-di-ung-dam-sua-bo-co-nguy-hiem-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/luu-y-khi-dung-thuoc-boi-viem-bao-quy-dau-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/dau-hieu-viem-gan-cap-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/rang-sua-lung-lay-bao-lau-thi-nho-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/dung-tuy-tien-dung-dau-gio-cho-tre-nho-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/benh-thoat-vi-ben-co-di-truyen-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/meo-tao-thoi-quen-danh-rang-cho-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-so-sinh-dau-dai-va-bep-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-tri-nghet-mui-ban-dem-cho-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/10-cach-de-giup-tre-giam-can-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/he-tieu-hoa-cua-tre-hoat-dong-nhu-nao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/kiem-tra-thinh-giac-cho-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tac-dung-tuyet-voi-tu-men-vi-sinh-cho-tre-bi-loan-khuan-ruot-vi,"Tác dụng tuyệt vời từ men vi sinh cho trẻ bị loạn khuẩn ruộtLoạn khuẩn ruột - sự mất cân bằng giữa vi khuẩn có lợi và vi khuẩn có hại ở đường ruột gây cho trẻ rối loạn tiêu hóa như tiêu chảy, đi ngoài phân sống, chướng bụng, đầy hơi. Từ khi ra đời, các chế phẩm men vi sinh đã đóng vai trò đáng kể đẩy lùi các triệu chứng nói trên, giúp đường ruột của trẻ hồi phục tốt hơn.Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-loan-khuan-duong-ruot-bao-lau-thi-khoi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/benh-dong-kinh-o-tre-em-co-chua-duoc-khong-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/cach-phong-ngua-tieu-chay-cap-o-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/magie-tac-dong-den-giac-ngu-cua-tre-nhu-nao-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/bo-sung-vitamin-hop-ly-cho-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/top-5-thuc-can-tranh-cho-be-bi-roi-loan-duong-ruot-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/meo-don-gian-de-giu-cho-da-em-be-khoe-manh-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/14-dieu-can-biet-neu-con-ban-mac-benh-tieu-duong-loai-1-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/trac-nghiem-kiem-tra-tinh-cach-cua-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/hieu-dung-ve-bat-dung-nap-lactose-va-di-ung-dam-sua-bo-o-tre-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/nhung-can-benh-thoi-tho-au-ma-cha-me-nao-cung-nen-biet-vi,"Những căn bệnh thời thơ ấu mà cha mẹ nào cũng nên biếtNuôi dưỡng trẻ là việc không hề dễ dàng, bởi sức đề kháng chưa hoàn thiện nên dễ bị tổn thương bởi các yếu tố từ bên ngoài. Việc cha mẹ hiểu biết và nhận ra một số dấu hiệu bệnh lý bất thường sớm là điều quan trọng để trẻ tránh được những biến chứng không đáng có.Xem thêm"
Nhi,https://www.vinmec.com/vie/bai-viet/tre-em-vi-trung-va-rua-tay-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/canh-giac-khi-be-bi-day-bung-va-non-sot-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/tre-bi-nhiet-mieng-chua-nao-nhanh-khoi-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/nhung-chan-thuong-thuong-gap-o-tre-em-vi,
Nhi,https://www.vinmec.com/vie/bai-viet/be-bi-sot-nen-gi-vi,
